,% Votes obtained - Votes obtenus %,Appartenance politique,Electoral district name,Electoral district number - Numéro de la circonscription,Given name - Prénom,Middle name(s) - Autre(s) prénom(s),Nom de la circonscription,Political affiliation,Province,Rejected ballots - Bulletins rejetés***,Surname - Nom de famille,Total number of ballots cast - Nombre total de votes déposés,Type de résultats**,Type of results*,Votes obtained - Votes obtenus
186,3.3,Parti Vert,Bruce--Grey--Owen Sound,35014,Chris,,Bruce--Grey--Owen Sound,Green Party,Ontario,212,Albinati,56545,validés,validated,1887
187,11.1,NPD-Nouveau Parti démocratique,Bruce--Grey--Owen Sound,35014,David,,Bruce--Grey--Owen Sound,NDP-New Democratic Party,Ontario,212,McLaren,56545,validés,validated,6270
188,46.7,Conservateur,Bruce--Grey--Owen Sound,35014,Larry,,Bruce--Grey--Owen Sound,Conservative,Ontario,212,Miller,56545,validés,validated,26297
189,17.5,NPD-Nouveau Parti démocratique,Manicouagan,24046,Jonathan,,Manicouagan,NDP-New Democratic Party,Quebec,645,Genest-Jourdain,42675,validés,validated,7359
190,10.3,Conservateur,Manicouagan,24046,Yvon,,Manicouagan,Conservative,Quebec,645,Boudreau,42675,validés,validated,4317
191,41.3,Bloc Québécois,Manicouagan,24046,Marilène,,Manicouagan,Bloc Québécois,Quebec,645,Gill,42675,validés,validated,17338
192,29.4,Libéral,Manicouagan,24046,Mario,,Manicouagan,Liberal,Quebec,645,Tremblay,42675,validés,validated,12343
193,1.6,Parti Vert,Manicouagan,24046,Nathan,,Manicouagan,Green Party,Quebec,645,Grills,42675,validés,validated,673
194,9.5,NPD-Nouveau Parti démocratique,Mississauga Centre,35058,Farheen,,Mississauga-Centre,NDP-New Democratic Party,Ontario,342,Khan,52194,validés,validated,4920
195,54.7,Libéral,Mississauga Centre,35058,Omar,,Mississauga-Centre,Liberal,Ontario,342,Alghabra,52194,validés,validated,28372
196,2.2,Parti Vert,Mississauga Centre,35058,Linh,,Mississauga-Centre,Green Party,Ontario,342,Nguyen,52194,validés,validated,1129
197,33.6,Conservateur,Mississauga Centre,35058,Julius,,Mississauga-Centre,Conservative,Ontario,342,Tiangson,52194,validés,validated,17431
198,.1,Marxiste-Léniniste,Spadina--Fort York,35101,Nick,,Spadina--Fort York,Marxist-Leninist,Ontario,268,Lin,55416,validés,validated,59
199,2.1,Parti Vert,Spadina--Fort York,35101,Sharon,,Spadina--Fort York,Green Party,Ontario,268,Danley,55416,validés,validated,1137
200,27.3,NPD-Nouveau Parti démocratique,Spadina--Fort York,35101,Olivia,,Spadina--Fort York,NDP-New Democratic Party,Ontario,268,Chow,55416,validés,validated,15047
201,.2,PRCT,Spadina--Fort York,35101,Michael,,Spadina--Fort York,PACT,Ontario,268,Nicula,55416,validés,validated,91
202,15.7,Conservateur,Spadina--Fort York,35101,Sabrina,,Spadina--Fort York,Conservative,Ontario,268,Zuniga,55416,validés,validated,8673
203,54.7,Libéral,Spadina--Fort York,35101,Adam,,Spadina--Fort York,Liberal,Ontario,268,Vaughan,55416,validés,validated,30141
204,3.2,Parti Vert,Bellechasse--Les Etchemins--Lévis,24010,André,,Bellechasse--Les Etchemins--Lévis,Green Party,Quebec,824,Bélisle,63422,validés,validated,2032
205,50.9,Conservateur,Bellechasse--Les Etchemins--Lévis,24010,Steven,,Bellechasse--Les Etchemins--Lévis,Conservative,Quebec,824,Blaney,63422,validés,validated,31872
206,13.6,NPD-Nouveau Parti démocratique,Bellechasse--Les Etchemins--Lévis,24010,Jean-Luc,,Bellechasse--Les Etchemins--Lévis,NDP-New Democratic Party,Quebec,824,Daigle,63422,validés,validated,8516
207,20.7,Libéral,Bellechasse--Les Etchemins--Lévis,24010,Jacques,,Bellechasse--Les Etchemins--Lévis,Liberal,Quebec,824,Turgeon,63422,validés,validated,12961
208,11.5,Bloc Québécois,Bellechasse--Les Etchemins--Lévis,24010,Antoine,,Bellechasse--Les Etchemins--Lévis,Bloc Québécois,Quebec,824,Dubé,63422,validés,validated,7217
209,16.7,Conservateur,Saint-Hyacinthe--Bagot,24066,Réjean,,Saint-Hyacinthe--Bagot,Conservative,Quebec,1214,Léveillé,55583,validés,validated,9098
210,24.3,Bloc Québécois,Saint-Hyacinthe--Bagot,24066,Michel,,Saint-Hyacinthe--Bagot,Bloc Québécois,Quebec,1214,Filion,55583,validés,validated,13200
211,2.3,Parti Vert,Saint-Hyacinthe--Bagot,24066,Lise,,Saint-Hyacinthe--Bagot,Green Party,Quebec,1214,Durand,55583,validés,validated,1243
212,.5,Indépendant,Saint-Hyacinthe--Bagot,24066,Ugo,,Saint-Hyacinthe--Bagot,Independent,Quebec,1214,Ménard,55583,validés,validated,270
213,27.6,Libéral,Saint-Hyacinthe--Bagot,24066,René,,Saint-Hyacinthe--Bagot,Liberal,Quebec,1214,Vincelette,55583,validés,validated,14980
214,28.7,NPD-Nouveau Parti démocratique,Saint-Hyacinthe--Bagot,24066,Brigitte,,Saint-Hyacinthe--Bagot,NDP-New Democratic Party,Quebec,1214,Sansoucy,55583,validés,validated,15578
215,1.9,Parti Vert,Brossard--Saint-Lambert,24017,Fang,,Brossard--Saint-Lambert,Green Party,Quebec,549,Hu,57809,validés,validated,1081
216,12.6,Conservateur,Brossard--Saint-Lambert,24017,Qais,,Brossard--Saint-Lambert,Conservative,Quebec,549,Hamidi,57809,validés,validated,7215
217,10.6,Bloc Québécois,Brossard--Saint-Lambert,24017,Suzanne,,Brossard--Saint-Lambert,Bloc Québécois,Quebec,549,Lachance,57809,validés,validated,6071
218,50.3,Libéral,Brossard--Saint-Lambert,24017,Alexandra,,Brossard--Saint-Lambert,Liberal,Quebec,549,Mendès,57809,validés,validated,28818
219,24.6,NPD-Nouveau Parti démocratique,Brossard--Saint-Lambert,24017,Hoang,,Brossard--Saint-Lambert,NDP-New Democratic Party,Quebec,549,Mai,57809,validés,validated,14075
220,2.3,Parti Vert,Brome--Missisquoi,24016,Cindy,,Brome--Missisquoi,Green Party,Quebec,716,Moynan,59391,validés,validated,1377
221,17.5,Bloc Québécois,Brome--Missisquoi,24016,Patrick,,Brome--Missisquoi,Bloc Québécois,Quebec,716,Melchior,59391,validés,validated,10252
222,24.5,NPD-Nouveau Parti démocratique,Brome--Missisquoi,24016,Catherine,,Brome--Missisquoi,NDP-New Democratic Party,Quebec,716,Lusson,59391,validés,validated,14383
223,.3,Forces et Démocratie - Allier les forces de nos régions,Brome--Missisquoi,24016,Patrick,,Brome--Missisquoi,Forces et Démocratie - Allier les forces de nos régions,Quebec,716,Paine,59391,validés,validated,195
224,11.5,Conservateur,Brome--Missisquoi,24016,Charles,,Brome--Missisquoi,Conservative,Quebec,716,Poulin,59391,validés,validated,6724
225,43.9,Libéral,Brome--Missisquoi,24016,Denis,,Brome--Missisquoi,Liberal,Quebec,716,Paradis,59391,validés,validated,25744
226,.6,Marxiste-Léniniste,Etobicoke North,35029,Anna,,Etobicoke-Nord,Marxist-Leninist,Ontario,257,Di Carlo,42321,validés,validated,232
227,23,Conservateur,Etobicoke North,35029,Toyin,,Etobicoke-Nord,Conservative,Ontario,257,Dada,42321,validés,validated,9673
228,1.2,Parti Vert,Etobicoke North,35029,Akhtar,,Etobicoke-Nord,Green Party,Ontario,257,Ayub,42321,validés,validated,524
229,62.4,Libéral,Etobicoke North,35029,Kirsty,,Etobicoke-Nord,Liberal,Ontario,257,Duncan,42321,validés,validated,26251
230,.4,Aucune appartenance,Etobicoke North,35029,George,,Etobicoke-Nord,No Affiliation,Ontario,257,Szebik,42321,validés,validated,164
231,12.4,NPD-Nouveau Parti démocratique,Etobicoke North,35029,Faisal,,Etobicoke-Nord,NDP-New Democratic Party,Ontario,257,Hassan,42321,validés,validated,5220
232,55.9,Libéral,Brampton West,35012,Kamal,,Brampton-Ouest,Liberal,Ontario,245,Khera,43643,validés,validated,24256
233,1.6,Parti Vert,Brampton West,35012,Karthika,,Brampton-Ouest,Green Party,Ontario,245,Gobinath,43643,validés,validated,674
234,12.4,NPD-Nouveau Parti démocratique,Brampton West,35012,Adaoma,,Brampton-Ouest,NDP-New Democratic Party,Ontario,245,Patterson,43643,validés,validated,5400
235,30.1,Conservateur,Brampton West,35012,Ninder,,Brampton-Ouest,Conservative,Ontario,245,Thind,43643,validés,validated,13068
236,16.7,Bloc Québécois,Vimy,24078,Barek,,Vimy,Bloc Québécois,Quebec,941,Kaddouri,55284,validés,validated,9068
237,.5,Parti de l'Héritage Chrétien,Vimy,24078,Brian,,Vimy,Christian Heritage Party,Quebec,941,Jenkins,55284,validés,validated,260
238,21,NPD-Nouveau Parti démocratique,Vimy,24078,France,,Vimy,NDP-New Democratic Party,Quebec,941,Duhamel,55284,validés,validated,11391
239,13.4,Conservateur,Vimy,24078,Anthony,,Vimy,Conservative,Quebec,941,Mavros,55284,validés,validated,7262
240,2.4,Parti Vert,Vimy,24078,José,,Vimy,Green Party,Quebec,941,Núñez Melo,55284,validés,validated,1280
241,46.2,Libéral,Vimy,24078,Eva,,Vimy,Liberal,Quebec,941,Nassif,55284,validés,validated,25082
242,68.8,Conservateur,Medicine Hat--Cardston--Warner,48027,Jim,,Medicine Hat--Cardston--Warner,Conservative,Alberta,118,Hillyer,50768,validés,validated,34849
243,17.9,Libéral,Medicine Hat--Cardston--Warner,48027,Glen,,Medicine Hat--Cardston--Warner,Liberal,Alberta,118,Allan,50768,validés,validated,9085
244,2.6,Parti Vert,Medicine Hat--Cardston--Warner,48027,Brent,,Medicine Hat--Cardston--Warner,Green Party,Alberta,118,Smith,50768,validés,validated,1319
245,9.7,NPD-Nouveau Parti démocratique,Medicine Hat--Cardston--Warner,48027,Erin,,Medicine Hat--Cardston--Warner,NDP-New Democratic Party,Alberta,118,Weir,50768,validés,validated,4897
246,1,Indépendant,Medicine Hat--Cardston--Warner,48027,John Clayton,,Medicine Hat--Cardston--Warner,Independent,Alberta,118,Turner,50768,validés,validated,500
247,39.1,Libéral,Flamborough--Glanbrook,35030,Jennifer,,Flamborough--Glanbrook,Liberal,Ontario,220,Stebbing,55730,validés,validated,21728
248,14,NPD-Nouveau Parti démocratique,Flamborough--Glanbrook,35030,Mike,,Flamborough--Glanbrook,NDP-New Democratic Party,Ontario,220,DiLivio,55730,validés,validated,7779
249,43.5,Conservateur,Flamborough--Glanbrook,35030,David,,Flamborough--Glanbrook,Conservative,Ontario,220,Sweet,55730,validés,validated,24137
250,3.4,Parti Vert,Flamborough--Glanbrook,35030,David Allan,,Flamborough--Glanbrook,Green Party,Ontario,220,Urquhart,55730,validés,validated,1866
251,42.3,NPD-Nouveau Parti démocratique,Victoria,59041,Murray,,Victoria,NDP-New Democratic Party,British Columbia,241,Rankin,72136,validés,validated,30397
252,.7,Libertarien,Victoria,59041,Art,,Victoria,Libertarian,British Columbia,241,Lowe,72136,validés,validated,539
253,.2,Indépendant,Victoria,59041,Saul,,Victoria,Independent,British Columbia,241,Andersen,72136,validés,validated,124
254,.3,Animal Alliance/Environment Voters,Victoria,59041,Jordan,,Victoria,Animal Alliance/Environment Voters,British Columbia,241,Reichert,72136,validés,validated,200
255,11.8,Libéral,Victoria,59041,Cheryl,,Victoria,Liberal,British Columbia,241,Thomas,72136,validés,validated,8489
256,32.9,Parti Vert,Victoria,59041,Jo-Ann,,Victoria,Green Party,British Columbia,241,Roberts,72136,validés,validated,23666
257,11.8,Conservateur,Victoria,59041,John,,Victoria,Conservative,British Columbia,241,Rizzuti,72136,validés,validated,8480
258,22.5,Libéral,St. Albert--Edmonton,48031,Beatrice,,St. Albert--Edmonton,Liberal,Alberta,146,Ghettuba,59354,validés,validated,13343
259,45.2,Conservateur,St. Albert--Edmonton,48031,Michael,,St. Albert--Edmonton,Conservative,Alberta,146,Cooper,59354,validés,validated,26783
260,11.2,NPD-Nouveau Parti démocratique,St. Albert--Edmonton,48031,Darlene,,St. Albert--Edmonton,NDP-New Democratic Party,Alberta,146,Malayko,59354,validés,validated,6609
261,19.7,Indépendant,St. Albert--Edmonton,48031,Brent,,St. Albert--Edmonton,Independent,Alberta,146,Rathgeber,59354,validés,validated,11652
262,1.4,Parti Vert,St. Albert--Edmonton,48031,Andrea,,St. Albert--Edmonton,Green Party,Alberta,146,Oldham,59354,validés,validated,821
263,4.2,Parti Vert,Hamilton West--Ancaster--Dundas,35038,Peter,,Hamilton-Ouest--Ancaster--Dundas,Green Party,Ontario,272,Ormond,62551,validés,validated,2633
264,16.3,NPD-Nouveau Parti démocratique,Hamilton West--Ancaster--Dundas,35038,Alex,,Hamilton-Ouest--Ancaster--Dundas,NDP-New Democratic Party,Ontario,272,Johnstone,62551,validés,validated,10131
265,31.8,Conservateur,Hamilton West--Ancaster--Dundas,35038,Vincent,,Hamilton-Ouest--Ancaster--Dundas,Conservative,Ontario,272,Samuel,62551,validés,validated,19821
266,47.7,Libéral,Hamilton West--Ancaster--Dundas,35038,Filomena,,Hamilton-Ouest--Ancaster--Dundas,Liberal,Ontario,272,Tassi,62551,validés,validated,29694
267,44,NPD-Nouveau Parti démocratique,Edmonton Strathcona,48019,Linda,,Edmonton Strathcona,NDP-New Democratic Party,Alberta,217,Duncan,55821,validés,validated,24446
268,.2,Rhinocéros,Edmonton Strathcona,48019,Donovan,,Edmonton Strathcona,Rhinoceros,Alberta,217,Eckstrom,55821,validés,validated,133
269,.2,Indépendant,Edmonton Strathcona,48019,Chris,,Edmonton Strathcona,Independent,Alberta,217,Jones,55821,validés,validated,116
270,.4,Pirate,Edmonton Strathcona,48019,Ryan,,Edmonton Strathcona,Pirate,Alberta,217,Bromsgrove,55821,validés,validated,201
271,2.3,Parti Vert,Edmonton Strathcona,48019,Jacob K.,,Edmonton Strathcona,Green Party,Alberta,217,Binnema,55821,validés,validated,1278
272,.2,Marxiste-Léniniste,Edmonton Strathcona,48019,Dougal,,Edmonton Strathcona,Marxist-Leninist,Alberta,217,MacDonald,55821,validés,validated,93
273,31.3,Conservateur,Edmonton Strathcona,48019,Len,,Edmonton Strathcona,Conservative,Alberta,217,Thom,55821,validés,validated,17395
274,.6,Libertarien,Edmonton Strathcona,48019,Malcolm,,Edmonton Strathcona,Libertarian,Alberta,217,Stinson,55821,validés,validated,311
275,20.7,Libéral,Edmonton Strathcona,48019,Eleanor,,Edmonton Strathcona,Liberal,Alberta,217,Olszewski,55821,validés,validated,11524
276,.2,Indépendant,Edmonton Strathcona,48019,Andrew,,Edmonton Strathcona,Independent,Alberta,217,Schurman,55821,validés,validated,107
277,43.9,Libéral,LaSalle--Émard--Verdun,24037,David,,LaSalle--Émard--Verdun,Liberal,Quebec,823,Lametti,54586,validés,validated,23603
278,3.2,Parti Vert,LaSalle--Émard--Verdun,24037,Lorraine,,LaSalle--Émard--Verdun,Green Party,Quebec,823,Banville,54586,validés,validated,1717
279,29,NPD-Nouveau Parti démocratique,LaSalle--Émard--Verdun,24037,Hélène,,LaSalle--Émard--Verdun,NDP-New Democratic Party,Quebec,823,LeBlanc,54586,validés,validated,15566
280,6.9,Conservateur,LaSalle--Émard--Verdun,24037,Mohammad,,LaSalle--Émard--Verdun,Conservative,Quebec,823,Zamir,54586,validés,validated,3713
281,17,Bloc Québécois,LaSalle--Émard--Verdun,24037,Gilbert,,LaSalle--Émard--Verdun,Bloc Québécois,Quebec,823,Paquette,54586,validés,validated,9164
282,2,Indépendant,Mission--Matsqui--Fraser Canyon,59017,Wyatt,,Mission--Matsqui--Fraser Canyon,Independent,British Columbia,209,Scott,44860,validés,validated,914
283,5.1,Parti Vert,Mission--Matsqui--Fraser Canyon,59017,Arthur Alexander,,Mission--Matsqui--Fraser Canyon,Green Party,British Columbia,209,Green,44860,validés,validated,2293
284,20.5,NPD-Nouveau Parti démocratique,Mission--Matsqui--Fraser Canyon,59017,Dennis,,Mission--Matsqui--Fraser Canyon,NDP-New Democratic Party,British Columbia,209,Adamson,44860,validés,validated,9174
285,37.2,Libéral,Mission--Matsqui--Fraser Canyon,59017,Jati,,Mission--Matsqui--Fraser Canyon,Liberal,British Columbia,209,Sidhu,44860,validés,validated,16625
286,.1,Marxiste-Léniniste,Mission--Matsqui--Fraser Canyon,59017,Elaine,,Mission--Matsqui--Fraser Canyon,Marxist-Leninist,British Columbia,209,Wismer,44860,validés,validated,58
287,34.9,Conservateur,Mission--Matsqui--Fraser Canyon,59017,Brad,,Mission--Matsqui--Fraser Canyon,Conservative,British Columbia,209,Vis,44860,validés,validated,15587
288,39.1,Libéral,Châteauguay--Lacolle,24021,Brenda,,Châteauguay--Lacolle,Liberal,Quebec,909,Shanahan,52691,validés,validated,20245
289,1.9,Parti Vert,Châteauguay--Lacolle,24021,Jency,,Châteauguay--Lacolle,Green Party,Quebec,909,Mercier,52691,validés,validated,982
290,23.1,NPD-Nouveau Parti démocratique,Châteauguay--Lacolle,24021,Sylvain,,Châteauguay--Lacolle,NDP-New Democratic Party,Quebec,909,Chicoine,52691,validés,validated,11986
291,11.2,Conservateur,Châteauguay--Lacolle,24021,Philippe,,Châteauguay--Lacolle,Conservative,Quebec,909,St-Pierre,52691,validés,validated,5805
292,.3,Marxiste-Léniniste,Châteauguay--Lacolle,24021,Linda,,Châteauguay--Lacolle,Marxist-Leninist,Quebec,909,Sullivan,52691,validés,validated,149
293,24.4,Bloc Québécois,Châteauguay--Lacolle,24021,Sophie,,Châteauguay--Lacolle,Bloc Québécois,Quebec,909,Stanké,52691,validés,validated,12615
294,2.2,Parti Vert,Peterborough--Kawartha,35084,Doug,,Peterborough--Kawartha,Green Party,Ontario,190,Mason,66732,validés,validated,1480
295,.2,Forces et Démocratie - Allier les forces de nos régions,Peterborough--Kawartha,35084,Toban,,Peterborough--Kawartha,Forces et Démocratie - Allier les forces de nos régions,Ontario,190,Leckie,66732,validés,validated,131
296,43.8,Libéral,Peterborough--Kawartha,35084,Maryam,,Peterborough--Kawartha,Liberal,Ontario,190,Monsef,66732,validés,validated,29159
297,35.1,Conservateur,Peterborough--Kawartha,35084,Michael,,Peterborough--Kawartha,Conservative,Ontario,190,Skinner,66732,validés,validated,23335
298,18.7,NPD-Nouveau Parti démocratique,Peterborough--Kawartha,35084,Dave,,Peterborough--Kawartha,NDP-New Democratic Party,Ontario,190,Nickle,66732,validés,validated,12437
299,29.5,NPD-Nouveau Parti démocratique,Rivière-des-Mille-Îles,24062,Laurin,,Rivière-des-Mille-Îles,NDP-New Democratic Party,Quebec,927,Liu,58973,validés,validated,17111
300,32.4,Libéral,Rivière-des-Mille-Îles,24062,Linda,,Rivière-des-Mille-Îles,Liberal,Quebec,927,Lapointe,58973,validés,validated,18787
301,10.5,Conservateur,Rivière-des-Mille-Îles,24062,Érick,,Rivière-des-Mille-Îles,Conservative,Quebec,927,Gauthier,58973,validés,validated,6099
302,25.4,Bloc Québécois,Rivière-des-Mille-Îles,24062,Félix,,Rivière-des-Mille-Îles,Bloc Québécois,Quebec,927,Pinel,58973,validés,validated,14755
303,2,Parti Vert,Rivière-des-Mille-Îles,24062,Alec,,Rivière-des-Mille-Îles,Green Party,Quebec,927,Ware,58973,validés,validated,1136
304,.3,Indépendant,Rivière-des-Mille-Îles,24062,Luis,,Rivière-des-Mille-Îles,Independent,Quebec,927,Quinteros,58973,validés,validated,158
305,42.6,Conservateur,Newmarket--Aurora,35065,Lois,,Newmarket--Aurora,Conservative,Ontario,257,Brown,56721,validés,validated,24057
306,1.3,Parti PC,Newmarket--Aurora,35065,Dorian,,Newmarket--Aurora,PC Party,Ontario,257,Baxter,56721,validés,validated,762
307,8.5,NPD-Nouveau Parti démocratique,Newmarket--Aurora,35065,Yvonne,,Newmarket--Aurora,NDP-New Democratic Party,Ontario,257,Kelly,56721,validés,validated,4806
308,45.2,Libéral,Newmarket--Aurora,35065,Kyle,,Newmarket--Aurora,Liberal,Ontario,257,Peterson,56721,validés,validated,25508
309,2.4,Parti Vert,Newmarket--Aurora,35065,Vanessa,,Newmarket--Aurora,Green Party,Ontario,257,Long,56721,validés,validated,1331
310,39.8,Libéral,Simcoe North,35100,Liz,,Simcoe-Nord,Liberal,Ontario,189,Riley,57260,validés,validated,22718
311,1.1,Aucune appartenance,Simcoe North,35100,Jacob,,Simcoe-Nord,No Affiliation,Ontario,189,Kearey-Moreland,57260,validés,validated,618
312,10.6,NPD-Nouveau Parti démocratique,Simcoe North,35100,Richard,,Simcoe-Nord,NDP-New Democratic Party,Ontario,189,Banigan,57260,validés,validated,6037
313,43.5,Conservateur,Simcoe North,35100,Bruce,,Simcoe-Nord,Conservative,Ontario,189,Stanton,57260,validés,validated,24836
